תאריך מדידה,מפלס הכנרת במטרים
10 May 2017, -212.965
9 May 2017, -212.960
8 May 2017, -212.960
7 May 2017, -212.960
6 May 2017, -212.960
5 May 2017, -212.960
4 May 2017, -212.960
3 May 2017, -212.960
2 May 2017, -212.960
1 May 2017, -212.960
30 Apr 2017, -212.960
29 Apr 2017, -212.960
28 Apr 2017, -212.960
27 Apr 2017, -212.955
26 Apr 2017, -212.955
25 Apr 2017, -212.945
24 Apr 2017, -212.945
23 Apr 2017, -212.940
22 Apr 2017, -212.935
21 Apr 2017, -212.930
20 Apr 2017, -212.920
19 Apr 2017, -212.925
18 Apr 2017, -212.925
17 Apr 2017, -212.925
16 Apr 2017, -212.930
15 Apr 2017, -212.935
14 Apr 2017, -212.940
13 Apr 2017, -212.945
12 Apr 2017, -212.950
11 Apr 2017, -212.955
10 Apr 2017, -212.960
9 Apr 2017, -212.965
8 Apr 2017, -212.965
7 Apr 2017, -212.970
6 Apr 2017, -212.975
5 Apr 2017, -212.980
4 Apr 2017, -212.985
3 Apr 2017, -212.990
2 Apr 2017, -212.995
1 Apr 2017, -213.000
31 Mar 2017, -213.000
30 Mar 2017, -213.000
29 Mar 2017, -213.000
28 Mar 2017, -213.010
27 Mar 2017, -213.010
26 Mar 2017, -213.010
25 Mar 2017, -213.015
24 Mar 2017, -213.025
23 Mar 2017, -213.035
22 Mar 2017, -213.040
21 Mar 2017, -213.040
20 Mar 2017, -213.045
19 Mar 2017, -213.050
18 Mar 2017, -213.060
17 Mar 2017, -213.065
16 Mar 2017, -213.070
15 Mar 2017, -213.085
14 Mar 2017, -213.090
13 Mar 2017, -213.100
12 Mar 2017, -213.115
11 Mar 2017, -213.120
10 Mar 2017, -213.125
9 Mar 2017, -213.130
8 Mar 2017, -213.130
7 Mar 2017, -213.130
6 Mar 2017, -213.135
5 Mar 2017, -213.140
4 Mar 2017, -213.145
3 Mar 2017, -213.150
2 Mar 2017, -213.155
1 Mar 2017, -213.160
28 Feb 2017, -213.165
27 Feb 2017, -213.170
26 Feb 2017, -213.175
25 Feb 2017, -213.180
24 Feb 2017, -213.185
23 Feb 2017, -213.195
22 Feb 2017, -213.200
21 Feb 2017, -213.210
20 Feb 2017, -213.210
19 Feb 2017, -213.210
18 Feb 2017, -213.215
17 Feb 2017, -213.220
16 Feb 2017, -213.230
15 Feb 2017, -213.240
14 Feb 2017, -213.255
13 Feb 2017, -213.260
12 Feb 2017, -213.275
11 Feb 2017, -213.290
10 Feb 2017, -213.300
9 Feb 2017, -213.310
8 Feb 2017, -213.320
7 Feb 2017, -213.330
6 Feb 2017, -213.340
5 Feb 2017, -213.350
4 Feb 2017, -213.355
3 Feb 2017, -213.365
2 Feb 2017, -213.375
1 Feb 2017, -213.380
31 Jan 2017, -213.385
30 Jan 2017, -213.390
29 Jan 2017, -213.395
28 Jan 2017, -213.410
27 Jan 2017, -213.425
26 Jan 2017, -213.435
25 Jan 2017, -213.435
24 Jan 2017, -213.445
23 Jan 2017, -213.455
22 Jan 2017, -213.465
21 Jan 2017, -213.475
20 Jan 2017, -213.485
19 Jan 2017, -213.495
18 Jan 2017, -213.505
17 Jan 2017, -213.515
16 Jan 2017, -213.520
15 Jan 2017, -213.520
14 Jan 2017, -213.530
13 Jan 2017, -213.540
12 Jan 2017, -213.540
11 Jan 2017, -213.545
10 Jan 2017, -213.560
9 Jan 2017, -213.560
8 Jan 2017, -213.560
7 Jan 2017, -213.565
6 Jan 2017, -213.570
5 Jan 2017, -213.575
4 Jan 2017, -213.580
3 Jan 2017, -213.590
2 Jan 2017, -213.595
1 Jan 2017, -213.600
31 Dec 2016, -213.605
30 Dec 2016, -213.610
29 Dec 2016, -213.620
28 Dec 2016, -213.630
27 Dec 2016, -213.665
26 Dec 2016, -213.670
25 Dec 2016, -213.685
24 Dec 2016, -213.690
23 Dec 2016, -213.696
22 Dec 2016, -213.695
21 Dec 2016, -213.695
20 Dec 2016, -213.695
19 Dec 2016, -213.695
18 Dec 2016, -213.700
17 Dec 2016, -213.700
16 Dec 2016, -213.700
15 Dec 2016, -213.700
14 Dec 2016, -213.720
13 Dec 2016, -213.760
12 Dec 2016, -213.770
11 Dec 2016, -213.775
10 Dec 2016, -213.775
9 Dec 2016, -213.775
8 Dec 2016, -213.780
7 Dec 2016, -213.785
6 Dec 2016, -213.785
5 Dec 2016, -213.790
4 Dec 2016, -213.790
3 Dec 2016, -213.800
2 Dec 2016, -213.810
1 Dec 2016, -213.840
30 Nov 2016, -213.835
29 Nov 2016, -213.825
28 Nov 2016, -213.820
27 Nov 2016, -213.820
26 Nov 2016, -213.810
25 Nov 2016, -213.810
24 Nov 2016, -213.805
23 Nov 2016, -213.805
22 Nov 2016, -213.805
21 Nov 2016, -213.800
20 Nov 2016, -213.800
19 Nov 2016, -213.790
18 Nov 2016, -213.780
17 Nov 2016, -213.775
16 Nov 2016, -213.770
15 Nov 2016, -213.770
14 Nov 2016, -213.765
13 Nov 2016, -213.765
12 Nov 2016, -213.760
11 Nov 2016, -213.760
10 Nov 2016, -213.755
9 Nov 2016, -213.750
8 Nov 2016, -213.745
7 Nov 2016, -213.740
6 Nov 2016, -213.740
5 Nov 2016, -213.735
4 Nov 2016, -213.730
3 Nov 2016, -213.715
2 Nov 2016, -213.710
1 Nov 2016, -213.710
31 Oct 2016, -213.715
30 Oct 2016, -213.710
29 Oct 2016, -213.705
28 Oct 2016, -213.705
27 Oct 2016, -213.700
26 Oct 2016, -213.700
25 Oct 2016, -213.695
24 Oct 2016, -213.690
23 Oct 2016, -213.685
22 Oct 2016, -213.680
21 Oct 2016, -213.675
20 Oct 2016, -213.670
19 Oct 2016, -213.665
18 Oct 2016, -213.660
17 Oct 2016, -213.650
16 Oct 2016, -213.645
15 Oct 2016, -213.645
14 Oct 2016, -213.640
13 Oct 2016, -213.635
12 Oct 2016, -213.630
11 Oct 2016, -213.625
10 Oct 2016, -213.620
9 Oct 2016, -213.610
8 Oct 2016, -213.605
7 Oct 2016, -213.600
6 Oct 2016, -213.600
5 Oct 2016, -213.590
4 Oct 2016, -213.580
3 Oct 2016, -213.570
2 Oct 2016, -213.565
1 Oct 2016, -213.560
30 Sep 2016, -213.550
29 Sep 2016, -213.545
28 Sep 2016, -213.540
27 Sep 2016, -213.535
26 Sep 2016, -213.525
25 Sep 2016, -213.520
24 Sep 2016, -213.515
23 Sep 2016, -213.510
22 Sep 2016, -213.500
21 Sep 2016, -213.490
20 Sep 2016, -213.485
19 Sep 2016, -213.470
18 Sep 2016, -213.465
17 Sep 2016, -213.460
16 Sep 2016, -213.455
15 Sep 2016, -213.445
14 Sep 2016, -213.440
13 Sep 2016, -213.430
12 Sep 2016, -213.425
11 Sep 2016, -213.415
10 Sep 2016, -213.410
9 Sep 2016, -213.400
8 Sep 2016, -213.390
7 Sep 2016, -213.385
6 Sep 2016, -213.375
5 Sep 2016, -213.365
4 Sep 2016, -213.360
3 Sep 2016, -213.350
2 Sep 2016, -213.340
1 Sep 2016, -213.320
31 Aug 2016, -213.315
30 Aug 2016, -213.310
29 Aug 2016, -213.300
28 Aug 2016, -213.295
27 Aug 2016, -213.285
26 Aug 2016, -213.275
25 Aug 2016, -213.265
24 Aug 2016, -213.260
23 Aug 2016, -213.255
22 Aug 2016, -213.245
21 Aug 2016, -213.240
20 Aug 2016, -213.230
19 Aug 2016, -213.220
18 Aug 2016, -213.215
17 Aug 2016, -213.205
16 Aug 2016, -213.200
15 Aug 2016, -213.190
14 Aug 2016, -213.180
13 Aug 2016, -213.170
12 Aug 2016, -213.160
11 Aug 2016, -213.145
10 Aug 2016, -213.140
9 Aug 2016, -213.135
8 Aug 2016, -213.130
7 Aug 2016, -213.125
6 Aug 2016, -213.115
5 Aug 2016, -213.100
4 Aug 2016, -213.090
3 Aug 2016, -213.080
2 Aug 2016, -213.070
1 Aug 2016, -213.065
31 Jul 2016, -213.060
30 Jul 2016, -213.050
29 Jul 2016, -213.040
28 Jul 2016, -213.030
27 Jul 2016, -213.020
26 Jul 2016, -213.010
25 Jul 2016, -213.000
24 Jul 2016, -212.990
23 Jul 2016, -212.975
22 Jul 2016, -212.960
21 Jul 2016, -212.950
20 Jul 2016, -212.935
19 Jul 2016, -212.925
18 Jul 2016, -212.920
17 Jul 2016, -212.910
16 Jul 2016, -212.900
15 Jul 2016, -212.890
14 Jul 2016, -212.880
13 Jul 2016, -212.870
12 Jul 2016, -212.865
11 Jul 2016, -212.855
10 Jul 2016, -212.850
9 Jul 2016, -212.840
8 Jul 2016, -212.830
7 Jul 2016, -212.820
6 Jul 2016, -212.810
5 Jul 2016, -212.800
4 Jul 2016, -212.790
3 Jul 2016, -212.780
2 Jul 2016, -212.770
1 Jul 2016, -212.760
30 Jun 2016, -212.755
29 Jun 2016, -212.750
28 Jun 2016, -212.745
27 Jun 2016, -212.740
26 Jun 2016, -212.730
25 Jun 2016, -212.720
24 Jun 2016, -212.710
23 Jun 2016, -212.700
22 Jun 2016, -212.695
21 Jun 2016, -212.690
20 Jun 2016, -212.685
19 Jun 2016, -212.680
18 Jun 2016, -212.670
17 Jun 2016, -212.660
16 Jun 2016, -212.650
15 Jun 2016, -212.640
14 Jun 2016, -212.630
13 Jun 2016, -212.620
12 Jun 2016, -212.615
11 Jun 2016, -212.610
10 Jun 2016, -212.600
9 Jun 2016, -212.590
8 Jun 2016, -212.580
7 Jun 2016, -212.570
6 Jun 2016, -212.560
5 Jun 2016, -212.550
4 Jun 2016, -212.540
3 Jun 2016, -212.530
2 Jun 2016, -212.520
1 Jun 2016, -212.510
31 May 2016, -212.500
30 May 2016, -212.490
29 May 2016, -212.485
28 May 2016, -212.480
27 May 2016, -212.480
26 May 2016, -212.480
25 May 2016, -212.475
24 May 2016, -212.470
23 May 2016, -212.465
22 May 2016, -212.460
21 May 2016, -212.450
20 May 2016, -212.440
19 May 2016, -212.430
18 May 2016, -212.420
17 May 2016, -212.410
16 May 2016, -212.405
15 May 2016, -212.400
14 May 2016, -212.400
13 May 2016, -212.395
12 May 2016, -212.390
11 May 2016, -212.390
10 May 2016, -212.385
9 May 2016, -212.385
8 May 2016, -212.380
7 May 2016, -212.380
6 May 2016, -212.375
5 May 2016, -212.375
4 May 2016, -212.370
3 May 2016, -212.365
2 May 2016, -212.365
1 May 2016, -212.365
30 Apr 2016, -212.365
29 Apr 2016, -212.360
28 Apr 2016, -212.360
27 Apr 2016, -212.360
26 Apr 2016, -212.355
25 Apr 2016, -212.355
24 Apr 2016, -212.350
23 Apr 2016, -212.350
22 Apr 2016, -212.350
21 Apr 2016, -212.355
20 Apr 2016, -212.355
19 Apr 2016, -212.355
18 Apr 2016, -212.360
17 Apr 2016, -212.365
16 Apr 2016, -212.365
15 Apr 2016, -212.370
14 Apr 2016, -212.380
13 Apr 2016, -212.390
12 Apr 2016, -212.390
11 Apr 2016, -212.395
10 Apr 2016, -212.395
9 Apr 2016, -212.400
8 Apr 2016, -212.400
7 Apr 2016, -212.405
6 Apr 2016, -212.405
5 Apr 2016, -212.410
4 Apr 2016, -212.415
3 Apr 2016, -212.415
2 Apr 2016, -212.420
1 Apr 2016, -212.425
31 Mar 2016, -212.430
30 Mar 2016, -212.435
29 Mar 2016, -212.440
28 Mar 2016, -212.450
27 Mar 2016, -212.455
26 Mar 2016, -212.460
25 Mar 2016, -212.465
24 Mar 2016, -212.470
23 Mar 2016, -212.475
22 Mar 2016, -212.480
21 Mar 2016, -212.485
20 Mar 2016, -212.490
19 Mar 2016, -212.490
18 Mar 2016, -212.495
17 Mar 2016, -212.500
16 Mar 2016, -212.510
15 Mar 2016, -212.520
14 Mar 2016, -212.530
13 Mar 2016, -212.535
12 Mar 2016, -212.535
11 Mar 2016, -212.540
10 Mar 2016, -212.540
9 Mar 2016, -212.540
8 Mar 2016, -212.545
7 Mar 2016, -212.550
6 Mar 2016, -212.555
5 Mar 2016, -212.560
4 Mar 2016, -212.565
3 Mar 2016, -212.570
2 Mar 2016, -212.575
1 Mar 2016, -212.580
29 Feb 2016, -212.585
28 Feb 2016, -212.590
27 Feb 2016, -212.595
26 Feb 2016, -212.600
25 Feb 2016, -212.610
24 Feb 2016, -212.620
23 Feb 2016, -212.630
22 Feb 2016, -212.650
21 Feb 2016, -212.665
20 Feb 2016, -212.670
19 Feb 2016, -212.675
18 Feb 2016, -212.680
17 Feb 2016, -212.685
16 Feb 2016, -212.690
15 Feb 2016, -212.700
14 Feb 2016, -212.710
13 Feb 2016, -212.715
12 Feb 2016, -212.720
11 Feb 2016, -212.730
10 Feb 2016, -212.740
9 Feb 2016, -212.745
8 Feb 2016, -212.755
7 Feb 2016, -212.770
6 Feb 2016, -212.780
5 Feb 2016, -212.790
4 Feb 2016, -212.800
3 Feb 2016, -212.810
2 Feb 2016, -212.815
1 Feb 2016, -212.815
31 Jan 2016, -212.820
30 Jan 2016, -212.820
29 Jan 2016, -212.820
28 Jan 2016, -212.820
27 Jan 2016, -212.820
26 Jan 2016, -212.820
25 Jan 2016, -212.830
24 Jan 2016, -212.840
23 Jan 2016, -212.845
22 Jan 2016, -212.845
21 Jan 2016, -212.850
20 Jan 2016, -212.850
19 Jan 2016, -212.880
18 Jan 2016, -212.890
17 Jan 2016, -212.895
16 Jan 2016, -212.900
15 Jan 2016, -212.905
14 Jan 2016, -212.920
13 Jan 2016, -212.920
12 Jan 2016, -212.925
11 Jan 2016, -212.925
10 Jan 2016, -212.925
9 Jan 2016, -212.930
8 Jan 2016, -212.950
7 Jan 2016, -212.990
6 Jan 2016, -212.990
5 Jan 2016, -212.995
4 Jan 2016, -212.995
3 Jan 2016, -213.000
2 Jan 2016, -213.000
1 Jan 2016, -213.000
31 Dec 2015, -213.010
30 Dec 2015, -213.040
29 Dec 2015, -213.040
28 Dec 2015, -213.040
27 Dec 2015, -213.040
26 Dec 2015, -213.040
25 Dec 2015, -213.040
24 Dec 2015, -213.035
23 Dec 2015, -213.035
22 Dec 2015, -213.035
21 Dec 2015, -213.035
20 Dec 2015, -213.035
19 Dec 2015, -213.040
18 Dec 2015, -213.040
17 Dec 2015, -213.040
16 Dec 2015, -213.040
15 Dec 2015, -213.040
14 Dec 2015, -213.035
13 Dec 2015, -213.035
12 Dec 2015, -213.030
11 Dec 2015, -213.025
10 Dec 2015, -213.020
9 Dec 2015, -213.020
8 Dec 2015, -213.015
7 Dec 2015, -213.015
6 Dec 2015, -213.010
5 Dec 2015, -213.010
4 Dec 2015, -213.010
3 Dec 2015, -213.005
2 Dec 2015, -213.010
1 Dec 2015, -213.010
30 Nov 2015, -213.020
29 Nov 2015, -213.020
28 Nov 2015, -213.015
27 Nov 2015, -213.015
26 Nov 2015, -213.010
25 Nov 2015, -213.010
24 Nov 2015, -213.005
23 Nov 2015, -213.000
22 Nov 2015, -213.000
21 Nov 2015, -213.000
20 Nov 2015, -212.995
19 Nov 2015, -212.995
18 Nov 2015, -212.990
17 Nov 2015, -212.985
16 Nov 2015, -212.985
15 Nov 2015, -212.980
14 Nov 2015, -212.975
13 Nov 2015, -212.970
12 Nov 2015, -212.965
11 Nov 2015, -212.965
10 Nov 2015, -212.965
9 Nov 2015, -212.980
8 Nov 2015, -212.980
7 Nov 2015, -212.970
6 Nov 2015, -212.960
5 Nov 2015, -212.950
4 Nov 2015, -212.945
3 Nov 2015, -212.945
2 Nov 2015, -212.940
1 Nov 2015, -212.935
31 Oct 2015, -212.930
30 Oct 2015, -212.925
29 Oct 2015, -212.920
28 Oct 2015, -212.915
27 Oct 2015, -212.915
26 Oct 2015, -212.915
25 Oct 2015, -212.915
24 Oct 2015, -212.910
23 Oct 2015, -212.905
22 Oct 2015, -212.900
21 Oct 2015, -212.895
20 Oct 2015, -212.890
19 Oct 2015, -212.885
18 Oct 2015, -212.885
17 Oct 2015, -212.880
16 Oct 2015, -212.875
15 Oct 2015, -212.870
14 Oct 2015, -212.865
13 Oct 2015, -212.865
12 Oct 2015, -212.860
11 Oct 2015, -212.855
10 Oct 2015, -212.850
9 Oct 2015, -212.845
8 Oct 2015, -212.840
7 Oct 2015, -212.835
6 Oct 2015, -212.835
5 Oct 2015, -212.830
4 Oct 2015, -212.825
3 Oct 2015, -212.820
2 Oct 2015, -212.815
1 Oct 2015, -212.810
30 Sep 2015, -212.805
29 Sep 2015, -212.800
28 Sep 2015, -212.795
27 Sep 2015, -212.790
26 Sep 2015, -212.785
25 Sep 2015, -212.780
24 Sep 2015, -212.770
23 Sep 2015, -212.765
22 Sep 2015, -212.760
21 Sep 2015, -212.750
20 Sep 2015, -212.745
19 Sep 2015, -212.740
18 Sep 2015, -212.730
17 Sep 2015, -212.725
16 Sep 2015, -212.725
15 Sep 2015, -212.720
14 Sep 2015, -212.715
13 Sep 2015, -212.710
12 Sep 2015, -212.705
11 Sep 2015, -212.700
10 Sep 2015, -212.695
9 Sep 2015, -212.690
8 Sep 2015, -212.690
7 Sep 2015, -212.685
6 Sep 2015, -212.680
5 Sep 2015, -212.670
4 Sep 2015, -212.665
3 Sep 2015, -212.660
2 Sep 2015, -212.655
1 Sep 2015, -212.650
31 Aug 2015, -212.640
30 Aug 2015, -212.630
29 Aug 2015, -212.620
28 Aug 2015, -212.610
27 Aug 2015, -212.600
26 Aug 2015, -212.590
25 Aug 2015, -212.585
24 Aug 2015, -212.580
23 Aug 2015, -212.570
22 Aug 2015, -212.560
21 Aug 2015, -212.545
20 Aug 2015, -212.530
19 Aug 2015, -212.525
18 Aug 2015, -212.520
17 Aug 2015, -212.510
16 Aug 2015, -212.500
15 Aug 2015, -212.490
14 Aug 2015, -212.480
13 Aug 2015, -212.470
12 Aug 2015, -212.460
11 Aug 2015, -212.450
10 Aug 2015, -212.445
9 Aug 2015, -212.440
8 Aug 2015, -212.430
7 Aug 2015, -212.415
6 Aug 2015, -212.400
5 Aug 2015, -212.395
4 Aug 2015, -212.390
3 Aug 2015, -212.385
2 Aug 2015, -212.380
1 Aug 2015, -212.365
31 Jul 2015, -212.350
30 Jul 2015, -212.340
29 Jul 2015, -212.335
28 Jul 2015, -212.330
27 Jul 2015, -212.320
26 Jul 2015, -212.310
25 Jul 2015, -212.305
24 Jul 2015, -212.295
23 Jul 2015, -212.285
22 Jul 2015, -212.280
21 Jul 2015, -212.275
20 Jul 2015, -212.270
19 Jul 2015, -212.260
18 Jul 2015, -212.250
17 Jul 2015, -212.240
16 Jul 2015, -212.230
15 Jul 2015, -212.220
14 Jul 2015, -212.215
13 Jul 2015, -212.210
12 Jul 2015, -212.200
11 Jul 2015, -212.190
10 Jul 2015, -212.180
9 Jul 2015, -212.170
8 Jul 2015, -212.160
7 Jul 2015, -212.150
6 Jul 2015, -212.140
5 Jul 2015, -212.135
4 Jul 2015, -212.125
3 Jul 2015, -212.115
2 Jul 2015, -212.105
1 Jul 2015, -212.100
30 Jun 2015, -212.095
29 Jun 2015, -212.090
28 Jun 2015, -212.080
27 Jun 2015, -212.070
26 Jun 2015, -212.060
25 Jun 2015, -212.050
24 Jun 2015, -212.045
23 Jun 2015, -212.035
22 Jun 2015, -212.030
21 Jun 2015, -212.020
20 Jun 2015, -212.010
19 Jun 2015, -212.000
18 Jun 2015, -211.990
17 Jun 2015, -211.985
16 Jun 2015, -211.980
15 Jun 2015, -211.975
14 Jun 2015, -211.970
13 Jun 2015, -211.960
12 Jun 2015, -211.950
11 Jun 2015, -211.940
10 Jun 2015, -211.935
9 Jun 2015, -211.930
8 Jun 2015, -211.920
7 Jun 2015, -211.910
6 Jun 2015, -211.900
5 Jun 2015, -211.890
4 Jun 2015, -211.880
3 Jun 2015, -211.870
2 Jun 2015, -211.865
1 Jun 2015, -211.860
31 May 2015, -211.855
30 May 2015, -211.850
29 May 2015, -211.845
28 May 2015, -211.835
27 May 2015, -211.830
26 May 2015, -211.830
25 May 2015, -211.825
24 May 2015, -211.820
23 May 2015, -211.810
22 May 2015, -211.800
21 May 2015, -211.790
20 May 2015, -211.785
19 May 2015, -211.785
18 May 2015, -211.785
17 May 2015, -211.780
16 May 2015, -211.780
15 May 2015, -211.780
14 May 2015, -211.775
13 May 2015, -211.775
12 May 2015, -211.775
11 May 2015, -211.775
10 May 2015, -211.775
9 May 2015, -211.770
8 May 2015, -211.770
7 May 2015, -211.770
6 May 2015, -211.770
5 May 2015, -211.770
4 May 2015, -211.770
3 May 2015, -211.760
2 May 2015, -211.760
1 May 2015, -211.760
30 Apr 2015, -211.760
29 Apr 2015, -211.765
28 Apr 2015, -211.770
27 Apr 2015, -211.770
26 Apr 2015, -211.770
25 Apr 2015, -211.770
24 Apr 2015, -211.770
23 Apr 2015, -211.770
22 Apr 2015, -211.775
21 Apr 2015, -211.775
20 Apr 2015, -211.780
19 Apr 2015, -211.780
18 Apr 2015, -211.785
17 Apr 2015, -211.790
16 Apr 2015, -211.795
15 Apr 2015, -211.800
14 Apr 2015, -211.805
13 Apr 2015, -211.810
12 Apr 2015, -211.825
11 Apr 2015, -211.850
10 Apr 2015, -211.860
9 Apr 2015, -211.865
8 Apr 2015, -211.865
7 Apr 2015, -211.865
6 Apr 2015, -211.870
5 Apr 2015, -211.875
4 Apr 2015, -211.880
3 Apr 2015, -211.880
2 Apr 2015, -211.880
1 Apr 2015, -211.885
31 Mar 2015, -211.890
30 Mar 2015, -211.895
29 Mar 2015, -211.900
28 Mar 2015, -211.905
27 Mar 2015, -211.910
26 Mar 2015, -211.915
25 Mar 2015, -211.920
24 Mar 2015, -211.925
23 Mar 2015, -211.930
22 Mar 2015, -211.935
21 Mar 2015, -211.940
20 Mar 2015, -211.945
19 Mar 2015, -211.950
18 Mar 2015, -211.955
17 Mar 2015, -211.960
16 Mar 2015, -211.965
15 Mar 2015, -211.970
14 Mar 2015, -211.980
13 Mar 2015, -211.990
12 Mar 2015, -212.000
11 Mar 2015, -212.020
10 Mar 2015, -212.030
9 Mar 2015, -212.040
8 Mar 2015, -212.050
7 Mar 2015, -212.060
6 Mar 2015, -212.070
5 Mar 2015, -212.080
4 Mar 2015, -212.090
3 Mar 2015, -212.100
2 Mar 2015, -212.110
1 Mar 2015, -212.120
28 Feb 2015, -212.130
27 Feb 2015, -212.145
26 Feb 2015, -212.160
25 Feb 2015, -212.175
24 Feb 2015, -212.190
23 Feb 2015, -212.205
22 Feb 2015, -212.220
21 Feb 2015, -212.250
20 Feb 2015, -212.280
19 Feb 2015, -212.335
18 Feb 2015, -212.350
17 Feb 2015, -212.360
16 Feb 2015, -212.375
15 Feb 2015, -212.390
14 Feb 2015, -212.435
13 Feb 2015, -212.480
12 Feb 2015, -212.510
11 Feb 2015, -212.535
10 Feb 2015, -212.540
9 Feb 2015, -212.545
8 Feb 2015, -212.550
7 Feb 2015, -212.555
6 Feb 2015, -212.565
5 Feb 2015, -212.575
4 Feb 2015, -212.580
3 Feb 2015, -212.585
2 Feb 2015, -212.590
1 Feb 2015, -212.595
31 Jan 2015, -212.600
30 Jan 2015, -212.600
29 Jan 2015, -212.605
28 Jan 2015, -212.615
27 Jan 2015, -212.620
26 Jan 2015, -212.625
25 Jan 2015, -212.630
24 Jan 2015, -212.635
23 Jan 2015, -212.640
22 Jan 2015, -212.650
21 Jan 2015, -212.655
20 Jan 2015, -212.660
19 Jan 2015, -212.665
18 Jan 2015, -212.670
17 Jan 2015, -212.675
16 Jan 2015, -212.680
15 Jan 2015, -212.690
14 Jan 2015, -212.690
13 Jan 2015, -212.700
12 Jan 2015, -212.710
11 Jan 2015, -212.730
10 Jan 2015, -212.750
9 Jan 2015, -212.760
8 Jan 2015, -212.770
7 Jan 2015, -212.800
6 Jan 2015, -212.820
5 Jan 2015, -212.820
4 Jan 2015, -212.830
3 Jan 2015, -212.835
2 Jan 2015, -212.840
1 Jan 2015, -212.840
31 Dec 2014, -212.840
30 Dec 2014, -212.840
29 Dec 2014, -212.840
28 Dec 2014, -212.835
27 Dec 2014, -212.835
26 Dec 2014, -212.830
25 Dec 2014, -212.830
24 Dec 2014, -212.830
23 Dec 2014, -212.830
22 Dec 2014, -212.835
21 Dec 2014, -212.835
20 Dec 2014, -212.835
19 Dec 2014, -212.835
18 Dec 2014, -212.835
17 Dec 2014, -212.835
16 Dec 2014, -212.835
15 Dec 2014, -212.835
14 Dec 2014, -212.835
13 Dec 2014, -212.835
12 Dec 2014, -212.835
11 Dec 2014, -212.835
10 Dec 2014, -212.835
9 Dec 2014, -212.835
8 Dec 2014, -212.835
7 Dec 2014, -212.830
6 Dec 2014, -212.830
5 Dec 2014, -212.830
4 Dec 2014, -212.825
3 Dec 2014, -212.825
2 Dec 2014, -212.825
1 Dec 2014, -212.825
30 Nov 2014, -212.820
29 Nov 2014, -212.820
28 Nov 2014, -212.820
27 Nov 2014, -212.820
26 Nov 2014, -212.830
25 Nov 2014, -212.865
24 Nov 2014, -212.865
23 Nov 2014, -212.865
22 Nov 2014, -212.865
21 Nov 2014, -212.870
20 Nov 2014, -212.865
19 Nov 2014, -212.865
18 Nov 2014, -212.865
17 Nov 2014, -212.865
16 Nov 2014, -212.870
15 Nov 2014, -212.870
14 Nov 2014, -212.870
13 Nov 2014, -212.860
12 Nov 2014, -212.855
11 Nov 2014, -212.850
10 Nov 2014, -212.840
9 Nov 2014, -212.835
8 Nov 2014, -212.835
7 Nov 2014, -212.830
6 Nov 2014, -212.830
5 Nov 2014, -212.825
4 Nov 2014, -212.825
3 Nov 2014, -212.830
2 Nov 2014, -212.830
1 Nov 2014, -212.835
31 Oct 2014, -212.845
30 Oct 2014, -212.840
29 Oct 2014, -212.835
28 Oct 2014, -212.830
27 Oct 2014, -212.825
26 Oct 2014, -212.820
25 Oct 2014, -212.815
24 Oct 2014, -212.810
23 Oct 2014, -212.805
22 Oct 2014, -212.800
21 Oct 2014, -212.800
20 Oct 2014, -212.795
19 Oct 2014, -212.795
18 Oct 2014, -212.795
17 Oct 2014, -212.790
16 Oct 2014, -212.785
15 Oct 2014, -212.785
14 Oct 2014, -212.785
13 Oct 2014, -212.780
12 Oct 2014, -212.775
11 Oct 2014, -212.765
10 Oct 2014, -212.755
9 Oct 2014, -212.750
8 Oct 2014, -212.740
7 Oct 2014, -212.735
6 Oct 2014, -212.730
5 Oct 2014, -212.725
4 Oct 2014, -212.720
3 Oct 2014, -212.710
2 Oct 2014, -212.700
1 Oct 2014, -212.695
30 Sep 2014, -212.685
29 Sep 2014, -212.675
28 Sep 2014, -212.670
27 Sep 2014, -212.665
26 Sep 2014, -212.655
25 Sep 2014, -212.645
24 Sep 2014, -212.640
23 Sep 2014, -212.630
22 Sep 2014, -212.620
21 Sep 2014, -212.610
20 Sep 2014, -212.600
19 Sep 2014, -212.590
18 Sep 2014, -212.580
17 Sep 2014, -212.565
16 Sep 2014, -212.555
15 Sep 2014, -212.545
14 Sep 2014, -212.535
13 Sep 2014, -212.525
12 Sep 2014, -212.515
11 Sep 2014, -212.505
10 Sep 2014, -212.500
9 Sep 2014, -212.490
8 Sep 2014, -212.480
7 Sep 2014, -212.470
6 Sep 2014, -212.460
5 Sep 2014, -212.450
4 Sep 2014, -212.440
3 Sep 2014, -212.430
2 Sep 2014, -212.420
1 Sep 2014, -212.410
31 Aug 2014, -212.400
30 Aug 2014, -212.385
29 Aug 2014, -212.370
28 Aug 2014, -212.360
27 Aug 2014, -212.350
26 Aug 2014, -212.340
25 Aug 2014, -212.330
24 Aug 2014, -212.320
23 Aug 2014, -212.305
22 Aug 2014, -212.295
21 Aug 2014, -212.285
20 Aug 2014, -212.275
19 Aug 2014, -212.265
18 Aug 2014, -212.250
17 Aug 2014, -212.235
16 Aug 2014, -212.225
15 Aug 2014, -212.215
14 Aug 2014, -212.200
13 Aug 2014, -212.185
12 Aug 2014, -212.175
11 Aug 2014, -212.165
10 Aug 2014, -212.155
9 Aug 2014, -212.140
8 Aug 2014, -212.125
7 Aug 2014, -212.115
